customer_id,age,gender,marital_status,occupation,employer_type,education_level,state,city,city_tier,pincode_bucket,customer_since,tenure_years,customer_segment,income_group,monthly_income,salary_account_flag,risk_category,is_self_employed,is_government_employee,clv_score,clv_tier
CUST000640,27,M,single,retired,government,high_school,Telangana,Warangal,3,452000-452999,2012-05-06,14,youth,lower_mid,19114.67,1,high,0,0,42.34,normal
CUST000641,60,F,married,salaried,government,high_school,Andhra Pradesh,Tirupati,3,140000-140999,2017-03-09,9,retail,mid,59228.85,0,low,0,0,38.14,normal
CUST000642,61,F,divorced,student,government,post_graduate,Tamil Nadu,Chennai,1,769000-769999,2024-12-06,1,mass,low,10533.59,1,low,0,0,44.63,normal
CUST000643,46,F,single,salaried,self_employed,graduate,Rajasthan,Jaipur,2,190000-190999,2019-10-10,6,mass_affluent,upper_mid,122767.57,1,medium,0,0,41.54,normal
CUST000644,30,F,married,student,self_employed,professional,Rajasthan,Bikaner,3,363000-363999,2023-01-22,3,mass,low,6262.79,1,low,0,0,51.03,normal
CUST000645,29,F,married,salaried,private,post_graduate,Madhya Pradesh,Ujjain,3,108000-108999,2016-03-19,10,youth,low,13684.61,0,low,0,0,43.46,normal
CUST000646,48,F,single,student,other,graduate,Telangana,Nizamabad,3,439000-439999,2022-08-25,3,mass,low,9908.79,0,low,0,0,42.77,normal
CUST000647,63,M,married,salaried,government,graduate,Madhya Pradesh,Gwalior,3,134000-134999,2021-03-13,5,retail,mid,56181.59,1,low,0,0,63.09,normal
CUST000648,19,F,married,salaried,private,graduate,Tamil Nadu,Tirunelveli,3,427000-427999,2011-10-13,14,youth,lower_mid,23610.96,0,low,0,0,48.66,normal
CUST000649,68,F,married,student,private,high_school,Maharashtra,Mumbai,1,691000-691999,2021-02-23,5,retail,mid,44081.91,1,low,0,0,26.31,normal
CUST000650,67,M,single,salaried,government,post_graduate,Uttar Pradesh,Varanasi,3,392000-392999,2024-06-22,1,mass,lower_mid,21607.03,1,medium,0,0,52.49,normal
CUST000651,52,F,married,salaried,private,post_graduate,Kerala,Kozhikode,3,230000-230999,2016-07-17,9,mass_affluent,upper_mid,76592.73,1,low,0,0,34.91,normal
CUST000652,40,M,single,retired,government,graduate,Uttar Pradesh,Kanpur,3,340000-340999,2013-11-26,12,mass,lower_mid,15770.65,1,medium,0,0,43.91,normal
CUST000653,34,F,married,retired,government,post_graduate,Kerala,Thiruvananthapuram,2,776000-776999,2019-08-17,6,retail,mid,58231.91,1,medium,0,0,62.66,normal
CUST000654,43,F,divorced,salaried,private,graduate,Rajasthan,Bikaner,3,711000-711999,2022-01-01,4,retail,mid,44331.88,0,medium,0,0,32.94,normal
CUST000655,25,F,married,salaried,government,below_10th,Punjab,Ludhiana,2,464000-464999,2024-08-10,1,youth,mid,54663.47,0,low,0,0,52.26,normal
CUST000656,46,M,married,salaried,government,graduate,Odisha,Berhampur,3,656000-656999,2025-05-09,1,mass,lower_mid,21010.61,1,low,0,0,4.29,normal
CUST000657,43,M,married,salaried,private,high_school,Delhi,Rohini,3,155000-155999,2019-06-29,6,retail,mid,32222.47,0,medium,0,0,37.26,normal
CUST000658,27,F,single,other,private,high_school,Madhya Pradesh,Gwalior,3,292000-292999,2021-07-03,4,youth,lower_mid,24441.69,1,low,0,0,58.6,normal
CUST000659,43,M,divorced,self_employed,private,graduate,Odisha,Rourkela,2,378000-378999,2017-01-05,9,mass,lower_mid,15804.14,0,low,1,0,43.29,normal
CUST000660,51,M,single,salaried,private,graduate,Madhya Pradesh,Bhopal,2,377000-377999,2024-10-20,1,retail,mid,34475.93,1,low,0,0,52.66,normal
CUST000661,68,F,divorced,other,private,post_graduate,Maharashtra,Thane,2,791000-791999,2015-09-13,10,mass,low,10628.4,1,medium,0,0,46.31,normal
CUST000662,58,F,married,self_employed,private,professional,Rajasthan,Jodhpur,3,530000-530999,2011-12-24,14,mass,lower_mid,19557.53,1,medium,1,0,47.43,normal
CUST000663,24,M,single,business,government,post_graduate,Gujarat,Rajkot,2,413000-413999,2025-01-09,1,youth,low,14939.18,1,high,1,0,29.03,normal
CUST000664,21,F,married,salaried,government,below_10th,Maharashtra,Pune,1,358000-358999,2015-02-10,11,youth,upper_mid,70660.64,1,high,0,0,63.2,normal
CUST000665,75,F,divorced,salaried,government,post_graduate,Odisha,Berhampur,3,608000-608999,2024-10-27,1,mass_affluent,upper_mid,128799.91,1,low,0,0,8.34,normal
CUST000666,70,F,married,self_employed,self_employed,high_school,Maharashtra,Nashik,3,282000-282999,2019-11-27,6,mass,low,11063.18,1,low,1,0,63.74,normal
CUST000667,67,M,divorced,salaried,self_employed,graduate,Bihar,Muzaffarpur,3,784000-784999,2024-09-27,1,mass,lower_mid,26861.11,1,low,0,0,56.8,normal
CUST000668,62,F,married,salaried,self_employed,high_school,Madhya Pradesh,Ujjain,3,698000-698999,2013-06-08,13,mass,lower_mid,18385.31,1,medium,0,0,30.51,normal
CUST000669,28,M,married,salaried,private,high_school,Maharashtra,Nagpur,2,604000-604999,2018-09-30,7,youth,lower_mid,22838.59,1,medium,0,0,63.86,normal
CUST000670,46,M,married,salaried,private,graduate,Maharashtra,Nashik,3,643000-643999,2014-04-30,12,mass_affluent,upper_mid,100546.3,1,low,0,0,49.06,normal
CUST000671,73,M,married,self_employed,government,high_school,Bihar,Muzaffarpur,3,720000-720999,2014-12-05,11,retail,mid,43281.63,1,low,1,0,74.14,elite
CUST000672,53,M,married,self_employed,private,graduate,West Bengal,Kolkata,1,214000-214999,2012-12-26,13,retail,mid,55805.0,1,high,1,0,71.26,elite
CUST000673,42,F,single,salaried,government,below_10th,Odisha,Berhampur,3,727000-727999,2012-10-16,13,mass_affluent,upper_mid,149102.81,1,low,0,0,70.63,elite
CUST000674,38,M,married,salaried,private,post_graduate,Bihar,Gaya,3,690000-690999,2022-03-20,4,retail,mid,39161.41,1,low,0,0,24.17,normal
CUST000675,74,M,married,business,self_employed,professional,Maharashtra,Solapur,3,273000-273999,2017-10-17,8,mass_affluent,upper_mid,115892.46,0,low,1,0,59.2,normal
CUST000676,53,F,married,salaried,private,post_graduate,Uttar Pradesh,Agra,3,553000-553999,2025-11-14,0,retail,mid,48288.93,1,low,0,0,51.11,normal
CUST000677,27,F,single,salaried,private,below_10th,Karnataka,Belgaum,3,492000-492999,2011-09-09,14,youth,mid,52202.68,1,high,0,0,50.94,normal
CUST000678,54,F,married,student,self_employed,high_school,Assam,Silchar,3,660000-660999,2013-08-15,12,mass,lower_mid,29213.85,0,low,0,0,52.23,normal
CUST000679,26,M,married,salaried,ngo,post_graduate,Delhi,Dwarka,3,499000-499999,2017-07-01,8,youth,upper_mid,78700.91,1,low,0,0,34.06,normal
CUST000680,41,M,single,student,private,post_graduate,Uttar Pradesh,Allahabad,3,604000-604999,2023-05-13,3,mass,low,7110.25,0,medium,0,0,43.51,normal
CUST000681,52,M,widowed,student,private,professional,Maharashtra,Mumbai,1,181000-181999,2021-09-03,4,mass,lower_mid,24906.42,1,high,0,0,15.06,normal
CUST000682,66,M,married,salaried,private,post_graduate,Maharashtra,Solapur,3,703000-703999,2012-04-24,14,retail,mid,34711.71,0,high,0,0,39.17,normal
CUST000683,52,F,married,salaried,private,high_school,Tamil Nadu,Madurai,2,161000-161999,2019-06-22,6,mass,low,6738.14,1,low,0,0,55.14,normal
CUST000684,65,M,married,other,private,graduate,Madhya Pradesh,Jabalpur,3,728000-728999,2014-01-12,12,retail,mid,32251.95,0,high,0,0,72.2,elite
CUST000685,53,M,married,salaried,government,high_school,Maharashtra,Solapur,3,206000-206999,2012-06-06,14,mass,lower_mid,15040.14,0,high,0,0,45.71,normal
CUST000686,35,F,married,student,private,post_graduate,Maharashtra,Mumbai,1,273000-273999,2014-08-24,11,mass,lower_mid,21757.56,1,low,0,0,59.97,normal
CUST000687,66,F,married,self_employed,government,post_graduate,Jharkhand,Bokaro,3,193000-193999,2011-07-14,14,hni,high,357833.92,0,medium,1,0,44.11,normal
CUST000688,56,F,single,salaried,private,professional,Assam,Silchar,3,593000-593999,2019-03-04,7,mass,lower_mid,19368.89,1,low,0,0,37.69,normal
CUST000689,49,M,single,salaried,private,post_graduate,Uttar Pradesh,Agra,3,615000-615999,2022-12-28,3,mass_affluent,upper_mid,80832.86,1,low,0,0,52.29,normal
CUST000690,41,F,single,salaried,self_employed,high_school,Uttar Pradesh,Lucknow,2,693000-693999,2022-09-09,3,mass_affluent,upper_mid,123626.02,1,high,0,0,16.03,normal
CUST000691,40,F,married,salaried,government,below_10th,Kerala,Kollam,3,424000-424999,2014-02-02,12,retail,mid,51089.63,1,low,0,0,68.8,elite
CUST000692,49,F,married,business,other,below_10th,Madhya Pradesh,Ujjain,3,657000-657999,2012-02-26,14,retail,mid,43620.94,1,low,1,0,82.91,super_hni
CUST000693,54,M,married,retired,government,post_graduate,Assam,Jorhat,3,674000-674999,2021-10-04,4,mass,low,11873.85,0,medium,0,0,61.83,normal
CUST000694,29,F,married,student,self_employed,post_graduate,Madhya Pradesh,Bhopal,2,397000-397999,2019-02-09,7,youth,low,14239.11,0,medium,0,0,56.11,normal
CUST000695,66,F,single,salaried,private,below_10th,Tamil Nadu,Chennai,1,228000-228999,2014-07-17,11,mass,low,12878.28,1,low,0,0,79.09,super_hni
CUST000696,72,M,single,retired,private,professional,Uttar Pradesh,Varanasi,3,492000-492999,2013-02-06,13,mass,lower_mid,24375.87,1,high,0,0,80.06,super_hni
CUST000697,30,F,divorced,student,private,post_graduate,Delhi,Laxmi Nagar,3,147000-147999,2018-10-23,7,mass,lower_mid,24917.75,0,medium,0,0,50.49,normal
CUST000698,40,M,married,other,private,high_school,Odisha,Sambalpur,3,517000-517999,2015-11-30,10,elite,high,476783.96,0,medium,0,0,44.83,normal
CUST000699,42,M,married,salaried,private,high_school,West Bengal,Siliguri,3,128000-128999,2016-04-20,10,mass,low,9251.39,0,high,0,0,59.4,normal
CUST000700,52,M,married,student,private,graduate,Rajasthan,Jodhpur,3,236000-236999,2012-12-18,13,mass,low,10445.62,1,low,0,0,69.26,elite
CUST000701,58,F,married,self_employed,private,graduate,West Bengal,Howrah,3,250000-250999,2023-09-19,2,mass_affluent,upper_mid,118287.13,1,high,1,0,55.17,normal
CUST000702,47,F,married,salaried,government,below_10th,Madhya Pradesh,Gwalior,3,519000-519999,2019-05-29,7,retail,mid,57252.34,1,low,0,0,55.09,normal
CUST000703,34,M,married,other,government,high_school,Telangana,Warangal,3,712000-712999,2018-12-09,7,mass_affluent,upper_mid,134396.8,0,low,0,0,75.0,elite
CUST000704,66,M,married,salaried,self_employed,post_graduate,Bihar,Patna,2,718000-718999,2023-01-16,3,mass_affluent,upper_mid,66426.89,1,low,0,0,57.34,normal
CUST000705,37,M,married,salaried,private,graduate,Telangana,Warangal,3,503000-503999,2023-07-17,2,retail,mid,34977.68,0,high,0,0,55.77,normal
CUST000706,65,F,single,retired,private,high_school,Assam,Silchar,3,509000-509999,2019-09-23,6,mass,low,8076.12,1,high,0,0,57.6,normal
CUST000707,42,M,married,salaried,self_employed,below_10th,Bihar,Darbhanga,3,290000-290999,2011-10-25,14,mass,low,12489.58,0,low,0,0,66.89,normal
CUST000708,39,M,married,retired,private,post_graduate,Delhi,Dwarka,3,649000-649999,2014-01-20,12,mass,lower_mid,23538.11,1,medium,0,0,66.91,normal
CUST000709,30,M,married,business,private,graduate,West Bengal,Asansol,3,328000-328999,2021-10-27,4,mass,lower_mid,19329.16,1,high,1,0,61.2,normal
CUST000710,36,M,married,salaried,private,professional,Maharashtra,Nagpur,2,713000-713999,2018-09-03,7,retail,mid,33730.61,0,low,0,0,23.97,normal
CUST000711,66,M,married,salaried,private,graduate,Maharashtra,Nagpur,2,507000-507999,2019-02-10,7,retail,mid,50660.34,1,low,0,0,40.51,normal
CUST000712,53,F,married,student,private,high_school,Gujarat,Vadodara,2,724000-724999,2023-12-30,2,mass,low,11997.34,0,medium,0,0,18.74,normal
CUST000713,29,M,divorced,self_employed,private,graduate,Maharashtra,Mumbai,1,119000-119999,2018-04-23,8,youth,upper_mid,144840.86,1,medium,1,0,60.46,normal
CUST000714,58,F,single,other,private,below_10th,Haryana,Ambala,3,722000-722999,2016-12-12,9,mass,lower_mid,22507.08,0,medium,0,0,74.51,elite
CUST000715,36,F,single,retired,private,graduate,Delhi,Dwarka,3,414000-414999,2017-04-22,9,mass,lower_mid,22406.93,1,low,0,0,60.8,normal
CUST000716,29,F,married,salaried,self_employed,high_school,Madhya Pradesh,Indore,2,308000-308999,2017-12-14,8,youth,upper_mid,67239.77,1,medium,0,0,24.89,normal
CUST000717,26,M,married,salaried,self_employed,professional,Tamil Nadu,Madurai,2,726000-726999,2026-05-25,0,youth,lower_mid,15597.91,1,medium,0,0,51.0,normal
CUST000718,24,M,married,other,ngo,professional,Karnataka,Hubli,3,238000-238999,2019-05-28,7,youth,low,9320.29,1,low,0,0,32.63,normal
CUST000719,45,M,married,salaried,other,graduate,Gujarat,Rajkot,2,230000-230999,2018-09-20,7,retail,mid,39669.65,1,medium,0,0,58.11,normal
CUST000720,31,M,single,salaried,self_employed,high_school,Madhya Pradesh,Gwalior,3,382000-382999,2023-10-13,2,retail,mid,37511.04,0,low,0,0,17.31,normal
CUST000721,48,M,married,student,private,graduate,West Bengal,Howrah,3,255000-255999,2017-04-30,9,mass,low,5913.27,1,low,0,0,60.11,normal
CUST000722,69,F,married,retired,self_employed,post_graduate,Punjab,Bathinda,3,510000-510999,2025-08-06,0,mass,lower_mid,29428.67,0,low,0,0,52.09,normal
CUST000723,36,M,single,self_employed,private,post_graduate,Maharashtra,Solapur,3,456000-456999,2016-08-05,9,mass,low,13359.59,1,medium,1,0,68.54,elite
CUST000724,75,F,married,salaried,ngo,high_school,West Bengal,Asansol,3,428000-428999,2017-02-05,9,mass,lower_mid,23627.99,0,medium,0,0,24.11,normal
CUST000725,64,F,married,business,private,professional,Karnataka,Belgaum,3,707000-707999,2017-04-12,9,mass,lower_mid,29261.79,1,low,1,0,61.77,normal
CUST000726,33,M,single,business,private,below_10th,Kerala,Kozhikode,3,785000-785999,2021-04-18,5,mass_affluent,upper_mid,149961.52,0,low,1,0,61.06,normal
CUST000727,70,M,single,retired,other,graduate,Maharashtra,Nashik,3,359000-359999,2018-03-20,8,retail,mid,50168.45,0,medium,0,0,49.57,normal
CUST000728,22,F,widowed,other,government,high_school,Rajasthan,Ajmer,3,254000-254999,2013-04-01,13,youth,lower_mid,19042.67,0,low,0,0,75.11,elite
CUST000729,52,M,single,salaried,private,below_10th,Madhya Pradesh,Bhopal,2,511000-511999,2012-12-18,13,mass,lower_mid,15603.48,1,medium,0,0,69.54,elite
CUST000730,29,F,married,student,self_employed,graduate,Karnataka,Mysore,2,133000-133999,2017-11-15,8,youth,low,12562.69,0,low,0,0,31.31,normal
CUST000731,42,M,married,other,private,post_graduate,West Bengal,Durgapur,3,288000-288999,2016-07-14,9,retail,mid,44115.02,0,medium,0,0,56.94,normal
CUST000732,69,M,single,salaried,self_employed,professional,Gujarat,Vadodara,2,751000-751999,2022-06-01,4,retail,mid,49545.28,0,high,0,0,19.74,normal
CUST000733,38,M,single,salaried,private,graduate,Uttar Pradesh,Allahabad,3,340000-340999,2024-08-15,1,mass_affluent,upper_mid,142446.55,1,low,0,0,41.4,normal
CUST000734,53,F,married,retired,government,graduate,Andhra Pradesh,Guntur,3,579000-579999,2017-11-02,8,mass,lower_mid,17722.34,0,low,0,0,20.91,normal
CUST000735,70,F,married,salaried,government,high_school,Gujarat,Bhavnagar,3,618000-618999,2021-10-02,4,retail,mid,47559.89,1,low,0,0,54.0,normal
CUST000736,40,M,married,salaried,self_employed,graduate,Haryana,Faridabad,2,533000-533999,2014-04-16,12,retail,mid,49043.54,1,low,0,0,69.54,elite
CUST000737,33,M,single,salaried,other,high_school,Uttar Pradesh,Varanasi,3,642000-642999,2021-03-12,5,hni,high,322104.03,1,high,0,0,11.66,normal
CUST000738,74,F,married,salaried,government,graduate,Gujarat,Surat,2,228000-228999,2026-05-24,0,hni,high,181934.84,0,medium,0,0,20.11,normal
CUST000739,56,F,married,salaried,private,post_graduate,West Bengal,Asansol,3,623000-623999,2025-07-10,0,elite,high,271786.37,1,medium,0,0,55.31,normal
CUST000740,62,F,married,salaried,self_employed,graduate,Uttar Pradesh,Allahabad,3,725000-725999,2017-07-08,8,mass_affluent,upper_mid,89997.76,1,high,0,0,23.4,normal
CUST000741,70,F,married,other,private,graduate,Bihar,Darbhanga,3,638000-638999,2019-06-24,6,mass,lower_mid,25052.0,1,medium,0,0,13.6,normal
CUST000742,59,F,married,business,private,graduate,Uttar Pradesh,Lucknow,2,655000-655999,2014-01-18,12,mass,low,13577.33,0,medium,1,0,69.31,elite
CUST000743,75,M,single,business,self_employed,high_school,Uttar Pradesh,Agra,3,344000-344999,2024-02-03,2,mass_affluent,upper_mid,89682.33,0,medium,1,0,32.54,normal
CUST000744,56,M,married,salaried,government,below_10th,Andhra Pradesh,Tirupati,3,220000-220999,2023-05-10,3,mass,lower_mid,25405.11,1,medium,0,0,11.83,normal
CUST000745,31,F,single,student,government,graduate,Karnataka,Mysore,2,493000-493999,2023-03-23,3,mass,low,7882.18,1,low,0,0,47.66,normal
CUST000746,48,F,married,student,private,graduate,Maharashtra,Pune,1,661000-661999,2025-12-31,0,mass,lower_mid,29177.9,0,low,0,0,42.0,normal
CUST000747,75,F,single,business,private,high_school,Tamil Nadu,Trichy,3,388000-388999,2015-07-15,10,mass_affluent,upper_mid,133220.94,1,medium,1,0,47.06,normal
CUST000748,22,F,married,salaried,private,below_10th,West Bengal,Asansol,3,593000-593999,2018-10-20,7,youth,mid,46502.9,1,medium,0,0,57.2,normal
CUST000749,52,M,divorced,salaried,private,graduate,Assam,Silchar,3,141000-141999,2017-01-28,9,mass,lower_mid,21822.39,0,low,0,0,70.2,elite
CUST000750,40,F,married,retired,self_employed,below_10th,Bihar,Patna,2,357000-357999,2025-01-20,1,mass,lower_mid,19717.76,1,low,0,0,27.06,normal
CUST000751,46,F,married,business,private,graduate,Maharashtra,Thane,2,148000-148999,2020-07-27,5,elite,high,263145.83,0,low,1,0,54.0,normal
CUST000752,60,M,married,student,self_employed,graduate,West Bengal,Kolkata,1,482000-482999,2014-03-28,12,mass,lower_mid,29552.77,1,medium,0,0,69.74,elite
CUST000753,28,F,married,self_employed,private,high_school,West Bengal,Kolkata,1,553000-553999,2026-01-14,0,youth,lower_mid,21062.63,0,low,1,0,0.0,normal
CUST000754,35,M,widowed,salaried,private,high_school,Maharashtra,Aurangabad,3,248000-248999,2012-05-12,14,retail,mid,45437.89,0,medium,0,0,58.8,normal
CUST000755,64,F,divorced,student,private,graduate,Madhya Pradesh,Gwalior,3,482000-482999,2020-05-26,6,mass,lower_mid,29821.79,0,low,0,0,18.94,normal
CUST000756,29,M,married,salaried,government,post_graduate,Kerala,Thiruvananthapuram,2,507000-507999,2015-02-17,11,youth,lower_mid,24864.91,0,low,0,0,46.54,normal
CUST000757,26,F,married,business,government,post_graduate,Odisha,Sambalpur,3,413000-413999,2013-11-16,12,youth,lower_mid,23138.9,0,medium,1,0,57.97,normal
CUST000758,27,M,married,other,government,graduate,Karnataka,Hubli,3,303000-303999,2024-04-12,2,youth,low,9132.48,1,low,0,0,48.74,normal
CUST000759,75,M,single,student,self_employed,below_10th,West Bengal,Durgapur,3,667000-667999,2012-11-23,13,mass,low,6875.83,1,low,0,0,69.71,elite
CUST000760,61,F,married,salaried,government,post_graduate,Uttar Pradesh,Varanasi,3,132000-132999,2013-09-27,12,mass,lower_mid,20426.69,1,low,0,0,69.31,elite
CUST000761,34,F,married,salaried,self_employed,graduate,West Bengal,Durgapur,3,288000-288999,2016-10-31,9,retail,mid,52693.29,1,high,0,0,67.46,normal
CUST000762,55,F,married,business,self_employed,professional,Uttar Pradesh,Kanpur,3,216000-216999,2024-02-10,2,retail,mid,48762.26,1,medium,1,0,28.37,normal
CUST000763,24,M,single,retired,private,post_graduate,Maharashtra,Mumbai,1,503000-503999,2011-07-15,14,youth,low,12599.91,1,low,0,0,37.29,normal
CUST000764,63,M,married,self_employed,government,post_graduate,Tamil Nadu,Salem,3,184000-184999,2016-06-15,9,mass,low,7035.58,0,low,1,0,42.83,normal
CUST000765,30,F,married,self_employed,private,graduate,Odisha,Rourkela,2,173000-173999,2020-06-13,5,mass_affluent,upper_mid,109429.77,1,low,1,0,49.74,normal
CUST000766,57,M,married,salaried,self_employed,graduate,Maharashtra,Pune,1,210000-210999,2017-07-11,8,retail,mid,57830.18,0,medium,0,0,67.29,normal
CUST000767,59,M,single,business,private,high_school,West Bengal,Durgapur,3,319000-319999,2024-03-22,2,retail,mid,43143.48,1,low,1,0,49.37,normal
CUST000768,26,M,married,business,private,graduate,Uttar Pradesh,Allahabad,3,623000-623999,2012-04-18,14,youth,mid,50947.5,1,medium,1,0,66.2,normal
CUST000769,67,M,married,other,government,professional,West Bengal,Siliguri,3,548000-548999,2011-12-29,14,mass,lower_mid,16821.39,1,low,0,0,80.14,super_hni
CUST000770,44,F,widowed,salaried,government,post_graduate,Telangana,Hyderabad,1,221000-221999,2013-09-04,12,retail,mid,59194.4,1,medium,0,0,65.43,normal
CUST000771,75,F,married,student,private,graduate,Maharashtra,Solapur,3,399000-399999,2024-05-31,2,mass,low,11088.72,0,low,0,0,9.8,normal
